content,score,text_token,text_clean,content_norm,text_stopword
"Rekomendasi bagi yang ingin berinvestasi jangka panjang atau pendek, sistem keuntungan keamanan sangat baik.",5,"['Rekomendasi', 'bagi', 'yang', 'ingin', 'berinvestasi', 'jangka', 'panjang', 'atau', 'pendek,', 'sistem', 'keuntungan', 'keamanan', 'sangat', 'baik.']","['rekomendasi', 'bagi', 'yang', 'ingin', 'berinvestasi', 'jangka', 'panjang', 'atau', 'pendek', 'sistem', 'keuntungan', 'keamanan', 'sangat', 'baik']","['rekomendasi', 'bagi', 'yang', 'ingin', 'berinvestasi', 'jangka', 'panjang', 'atau', 'pendek', 'sistem', 'keuntungan', 'keamanan', 'sangat', 'baik']",rekomendasi yang berinvestasi jangka panjang pendek sistem keuntungan keamanan sangat baik
"Selamat berinvestasi di Bareksa, selain keuntungannya yang besar, tersedia produk reksa dana dengan portofolio yang sangat bagus. Tersedia jangka pendek dan jangka panjang.",5,"['Selamat', 'berinvestasi', 'di', 'Bareksa,', 'selain', 'keuntungannya', 'yang', 'besar,', 'tersedia', 'produk', 'reksa', 'dana', 'dengan', 'portofolio', 'yang', 'sangat', 'bagus.', 'Tersedia', 'jangka', 'pendek', 'dan', 'jangka', 'panjang.']","['selamat', 'berinvestasi', 'di', 'bareksa', 'selain', 'keuntungannya', 'yang', 'besar', 'tersedia', 'produk', 'reksa', 'dana', 'dengan', 'portofolio', 'yang', 'sangat', 'bagus', 'tersedia', 'jangka', 'pendek', 'dan', 'jangka', 'panjang']","['selamat', 'berinvestasi', 'di', 'bareksa', 'selain', 'keuntungannya', 'yang', 'besar', 'tersedia', 'produk', 'reksa', 'dana', 'dengan', 'portofolio', 'yang', 'sangat', 'bagus', 'tersedia', 'jangka', 'pendek', 'dan', 'jangka', 'panjang']",selamat berinvestasi bareksa keuntungannya besar tersedia produk reksa dana portofolio sangat bagus tersedia jangka pendek jangka panjang
Aplikasi Bareksa sangat user friendly dan informatif..terus tingkatkan..semoga sukses untuk tim bareksa,5,"['Aplikasi', 'Bareksa', 'sangat', 'user', 'friendly', 'dan', 'informatif..terus', 'tingkatkan..semoga', 'sukses', 'untuk', 'tim', 'bareksa']","['aplikasi', 'bareksa', 'sangat', 'user', 'friendly', 'dan', 'informatifterus', 'tingkatkansemoga', 'sukses', 'untuk', 'tim', 'bareksa']","['aplikasi', 'bareksa', 'sangat', 'user', 'friendly', 'dan', 'informatifterus', 'tingkatkansemoga', 'sukses', 'untuk', 'tim', 'bareksa']",aplikasi bareksa sangat user friendly informatifterus tingkatkansemoga sukses tim bareksa
"Aplikasi investasi keren, cuma pembelian rekeningnya agak lama. secara keseluruhan bagus dan direkomendasikan!!",5,"['Aplikasi', 'investasi', 'keren,', 'cuma', 'pembelian', 'rekeningnya', 'agak', 'lama.', 'secara', 'keseluruhan', 'bagus', 'dan', 'direkomendasikan!!']","['aplikasi', 'investasi', 'keren', 'cuma', 'pembelian', 'rekeningnya', 'agak', 'lama', 'secara', 'keseluruhan', 'bagus', 'dan', 'direkomendasikan']","['aplikasi', 'investasi', 'keren', 'cuma', 'pembelian', 'rekeningnya', 'cukup', 'lama', 'secara', 'keseluruhan', 'bagus', 'dan', 'direkomendasikan']",aplikasi investasi keren cuma pembelian rekeningnya cukup lama keseluruhan bagus direkomendasikan
"Kalau bisa untuk penjualan reksa dana akan ada konfirmasi melalui email bahwa hasil penjualan sudah ditransfer untuk memudahkan kami mengecek apakah dana sudah diterima atau belum, terima kasih",5,"['Kalau', 'bisa', 'untuk', 'penjualan', 'reksa', 'dana', 'akan', 'ada', 'konfirmasi', 'melalui', 'email', 'bahwa', 'hasil', 'penjualan', 'sudah', 'ditransfer', 'untuk', 'memudahkan', 'kami', 'mengecek', 'apakah', 'dana', 'sudah', 'diterima', 'atau', 'belum,', 'terima', 'kasih']","['kalau', 'bisa', 'untuk', 'penjualan', 'reksa', 'dana', 'akan', 'ada', 'konfirmasi', 'melalui', 'email', 'bahwa', 'hasil', 'penjualan', 'sudah', 'ditransfer', 'untuk', 'memudahkan', 'kami', 'mengecek', 'apakah', 'dana', 'sudah', 'diterima', 'atau', 'belum', 'terima', 'kasih']","['kalau', 'bisa', 'untuk', 'penjualan', 'reksa', 'dana', 'akan', 'ada', 'konfirmasi', 'melalui', 'email', 'bahwa', 'hasil', 'penjualan', 'sudah', 'ditransfer', 'untuk', 'memudahkan', 'kami', 'mengecek', 'apakah', 'dana', 'sudah', 'diterima', 'atau', 'belum', 'terima', 'kasih']",kalau penjualan reksa dana ada konfirmasi melalui email hasil penjualan ditransfer untuk memudahkan mengecek dana diterima belum terima kasih
"Mulailah belajar investasi reksa dana dan pilih aplikasi Bareksa, kemarin ada sedikit kendala dan CS dari Bareksa sangat membantu dalam mengatasi permasalahan yang terjadi serta dalam menyampaikan informasi dengan sangat jelas dan baik, Tetap semangat, terima kasih",5,"['Mulailah', 'belajar', 'investasi', 'reksa', 'dana', 'dan', 'pilih', 'aplikasi', 'Bareksa,', 'kemarin', 'ada', 'sedikit', 'kendala', 'dan', 'CS', 'dari', 'Bareksa', 'sangat', 'membantu', 'dalam', 'mengatasi', 'permasalahan', 'yang', 'terjadi', 'serta', 'dalam', 'menyampaikan', 'informasi', 'dengan', 'sangat', 'jelas', 'dan', 'baik,', 'Tetap', 'semangat,', 'terima', 'kasih']","['mulailah', 'belajar', 'investasi', 'reksa', 'dana', 'dan', 'pilih', 'aplikasi', 'bareksa', 'kemarin', 'ada', 'sedikit', 'kendala', 'dan', 'cs', 'dari', 'bareksa', 'sangat', 'membantu', 'dalam', 'mengatasi', 'permasalahan', 'yang', 'terjadi', 'serta', 'dalam', 'menyampaikan', 'informasi', 'dengan', 'sangat', 'jelas', 'dan', 'baik', 'tetap', 'semangat', 'terima', 'kasih']","['mulailah', 'belajar', 'investasi', 'reksa', 'dana', 'dan', 'pilih', 'aplikasi', 'bareksa', 'kemarin', 'ada', 'sedikit', 'kendala', 'dan', 'customer service', 'dari', 'bareksa', 'sangat', 'membantu', 'dalam', 'mengatasi', 'permasalahan', 'yang', 'terjadi', 'serta', 'dalam', 'menyampaikan', 'informasi', 'dengan', 'sangat', 'jelas', 'dan', 'baik', 'tetap', 'semangat', 'terima', 'kasih']",mulailah belajar investasi reksa dana pilih aplikasi bareksa kemarin sedikit kendala customer service bareksa sangat membantu mengatasi permasalahan terjadi dalam menyampaikan informasi sangat jelas baik tetap semangat terima kasih
"Bisa login lewat browser tapi aplikasi bilang password salah, padahal penulisannya benar. Coba reset password tetap tidak bisa login, passwordnya terus salah",5,"['Bisa', 'login', 'lewat', 'browser', 'tapi', 'aplikasi', 'bilang', 'password', 'salah,', 'padahal', 'penulisannya', 'benar.', 'Coba', 'reset', 'password', 'tetap', 'tidak', 'bisa', 'login,', 'passwordnya', 'terus', 'salah']","['bisa', 'login', 'lewat', 'browser', 'tapi', 'aplikasi', 'bilang', 'password', 'salah', 'padahal', 'penulisannya', 'benar', 'coba', 'reset', 'password', 'tetap', 'tidak', 'bisa', 'login', 'passwordnya', 'terus', 'salah']","['bisa', 'login', 'lewat', 'browser', 'tapi', 'aplikasi', 'bilang', 'password', 'salah', 'padahal', 'penulisannya', 'benar', 'coba', 'reset', 'password', 'tetap', 'tidak', 'bisa', 'login', 'passwordnya', 'terus', 'salah']",login lewat browser aplikasi bilang password salah padahal penulisannya benar coba reset password tetap bisa login passwordnya terus salah
"Kenapa akhir-akhir ini setiap mau buka pembayaran bareksa emas lewat transfer bank selalu error, saya juga sudah coba install ulang tapi error tetap saja terjadi.",3,"['Kenapa', 'akhir-akhir', 'ini', 'setiap', 'mau', 'buka', 'pembayaran', 'bareksa', 'emas', 'lewat', 'transfer', 'bank', 'selalu', 'error,', 'saya', 'juga', 'sudah', 'coba', 'install', 'ulang', 'tapi', 'error', 'tetap', 'saja', 'terjadi.']","['kenapa', 'akhirakhir', 'ini', 'setiap', 'mau', 'buka', 'pembayaran', 'bareksa', 'emas', 'lewat', 'transfer', 'bank', 'selalu', 'error', 'saya', 'juga', 'sudah', 'coba', 'install', 'ulang', 'tapi', 'error', 'tetap', 'saja', 'terjadi']","['kenapa', 'akhirakhir', 'ini', 'setiap', 'mau', 'buka', 'pembayaran', 'bareksa', 'emas', 'lewat', 'transfer', 'bank', 'selalu', 'error', 'saya', 'juga', 'sudah', 'coba', 'install', 'ulang', 'tapi', 'error', 'tetap', 'saja', 'terjadi']",akhirakhir setiap mau buka pembayaran bareksa emas lewat transfer bank selalu error juga coba install ulang error tetap terjadi
"Fiturnya sangat mudah digunakan, semoga kedepannya ada fitur auto debit untuk memudahkan kita berinvestasi",5,"['Fiturnya', 'sangat', 'mudah', 'digunakan,', 'semoga', 'kedepannya', 'ada', 'fitur', 'auto', 'debit', 'untuk', 'memudahkan', 'kita', 'berinvestasi']","['fiturnya', 'sangat', 'mudah', 'digunakan', 'semoga', 'kedepannya', 'ada', 'fitur', 'auto', 'debit', 'untuk', 'memudahkan', 'kita', 'berinvestasi']","['fiturnya', 'sangat', 'mudah', 'digunakan', 'semoga', 'kedepannya', 'ada', 'fitur', 'auto', 'debit', 'untuk', 'memudahkan', 'kita', 'berinvestasi']",fiturnya sangat mudah digunakan semoga kedepannya fitur auto debit memudahkan berinvestasi
Aplikasi investasi reksadananya bagus. Pilihan reksa dana yang lengkap dan banyak. Banyak promosi,5,"['Aplikasi', 'investasi', 'reksadananya', 'bagus.', 'Pilihan', 'reksa', 'dana', 'yang', 'lengkap', 'dan', 'banyak.', 'Banyak', 'promosi']","['aplikasi', 'investasi', 'reksadananya', 'bagus', 'pilihan', 'reksa', 'dana', 'yang', 'lengkap', 'dan', 'banyak', 'banyak', 'promosi']","['aplikasi', 'investasi', 'reksadananya', 'bagus', 'pilihan', 'reksa', 'dana', 'yang', 'lengkap', 'dan', 'banyak', 'banyak', 'promosi']",aplikasi investasi reksadananya bagus pilihan reksa dana lengkap banyak banyak promosi
"Pokoknya paling bagus, responnya selalu cepat, masih terjaga, saya suka fiturnya, memudahkan dalam mendapatkan informasi, jadi terima kasih",5,"['Pokoknya', 'paling', 'bagus,', 'responnya', 'selalu', 'cepat,', 'masih', 'terjaga,', 'saya', 'suka', 'fiturnya,', 'memudahkan', 'dalam', 'mendapatkan', 'informasi,', 'jadi', 'terima', 'kasih']","['pokoknya', 'paling', 'bagus', 'responnya', 'selalu', 'cepat', 'masih', 'terjaga', 'saya', 'suka', 'fiturnya', 'memudahkan', 'dalam', 'mendapatkan', 'informasi', 'jadi', 'terima', 'kasih']","['pokoknya', 'paling', 'bagus', 'responnya', 'selalu', 'cepat', 'masih', 'terjaga', 'saya', 'suka', 'fiturnya', 'memudahkan', 'dalam', 'mendapatkan', 'informasi', 'jadi', 'terima', 'kasih']",pokoknya paling bagus responnya selalu cepat terjaga suka fiturnya memudahkan mendapatkan informasi jadi terima kasih
"Ada baiknya, tapi usahakan pembayaran menggunakan virtual account agar tidak perlu konfirmasi manual",4,"['Ada', 'baiknya,', 'tapi', 'usahakan', 'pembayaran', 'menggunakan', 'virtual', 'account', 'agar', 'tidak', 'perlu', 'konfirmasi', 'manual']","['ada', 'baiknya', 'tapi', 'usahakan', 'pembayaran', 'menggunakan', 'virtual', 'account', 'agar', 'tidak', 'perlu', 'konfirmasi', 'manual']","['ada', 'baiknya', 'tapi', 'usahakan', 'pembayaran', 'menggunakan', 'virtual', 'account', 'agar', 'tidak', 'perlu', 'konfirmasi', 'manual']",baiknya usahakan pembayaran menggunakan virtual account tidak perlu konfirmasi manual
Saya bahkan tidak bisa mengunggah KTP saya!!! Selalu error setelah scan muncul lagi!!! Bagaimana dengan investasi pasar uang yang langsung hilang!!! Aplikasi TOLOL. Lebih baik pakai SEEDS ATAU INDOGOLD,1,"['Saya', 'bahkan', 'tidak', 'bisa', 'mengunggah', 'KTP', 'saya!!!', 'Selalu', 'error', 'setelah', 'scan', 'muncul', 'lagi!!!', 'Bagaimana', 'dengan', 'investasi', 'pasar', 'uang', 'yang', 'langsung', 'hilang!!!', 'Aplikasi', 'TOLOL.', 'Lebih', 'baik', 'pakai', 'SEEDS', 'ATAU', 'INDOGOLD']","['saya', 'bahkan', 'tidak', 'bisa', 'mengunggah', 'ktp', 'saya', 'selalu', 'error', 'setelah', 'scan', 'muncul', 'lagi', 'bagaimana', 'dengan', 'investasi', 'pasar', 'uang', 'yang', 'langsung', 'hilang', 'aplikasi', 'tolol', 'lebih', 'baik', 'pakai', 'seeds', 'atau', 'indogold']","['saya', 'bahkan', 'tidak', 'bisa', 'mengunggah', 'ktp', 'saya', 'selalu', 'error', 'setelah', 'scan', 'muncul', 'lagi', 'bagaimana', 'dengan', 'investasi', 'pasar', 'uang', 'yang', 'langsung', 'hilang', 'aplikasi', 'tolol', 'lebih', 'baik', 'pakai', 'seeds', 'atau', 'indogold']",bahkan bisa mengunggah ktp selalu error scan muncul bagaimana investasi pasar uang langsung hilang aplikasi tolol lebih baik pakai seeds indogold
Kecewa. Soalnya saya mau update buku tabungan tapi aplikasinya tidak bisa. Dan permohonan saya tidak disetujui.,2,"['Kecewa.', 'Soalnya', 'saya', 'mau', 'update', 'buku', 'tabungan', 'tapi', 'aplikasinya', 'tidak', 'bisa.', 'Dan', 'permohonan', 'saya', 'tidak', 'disetujui.']","['kecewa', 'soalnya', 'saya', 'mau', 'update', 'buku', 'tabungan', 'tapi', 'aplikasinya', 'tidak', 'bisa', 'dan', 'permohonan', 'saya', 'tidak', 'disetujui']","['kecewa', 'soalnya', 'saya', 'mau', 'update', 'buku', 'tabungan', 'tapi', 'aplikasinya', 'tidak', 'bisa', 'dan', 'permohonan', 'saya', 'tidak', 'disetujui']",kecewa soalnya mau update buku tabungan aplikasinya bisa permohonan tidak disetujui
"Saya sudah menabung selama 2 bulan, transaksi aman dan nyaman. Semoga berjalan dengan baik dan lancar. Terima kasih Bareksa.",5,"['Saya', 'sudah', 'menabung', 'selama', '2', 'bulan,', 'transaksi', 'aman', 'dan', 'nyaman.', 'Semoga', 'berjalan', 'dengan', 'baik', 'dan', 'lancar.', 'Terima', 'kasih', 'Bareksa.']","['saya', 'sudah', 'menabung', 'selama', 'bulan', 'transaksi', 'aman', 'dan', 'nyaman', 'semoga', 'berjalan', 'dengan', 'baik', 'dan', 'lancar', 'terima', 'kasih', 'bareksa']","['saya', 'sudah', 'menabung', 'selama', 'bulan', 'transaksi', 'aman', 'dan', 'nyaman', 'semoga', 'berjalan', 'dengan', 'baik', 'dan', 'lancar', 'terima', 'kasih', 'bareksa']",sudah menabung selama bulan transaksi aman nyaman semoga berjalan baik lancar terima kasih bareksa
"Saya sudah memesan reksa dana. tapi saat transfer saya lupa mencantumkan nomor pesanan.. ada apa gan, pesanan pembelian reksa dana saya gagal? tapi saya sudah upload bukti transfernya? bagaimana ini, kawan?",5,"['Saya', 'sudah', 'memesan', 'reksa', 'dana.', 'tapi', 'saat', 'transfer', 'saya', 'lupa', 'mencantumkan', 'nomor', 'pesanan..', 'ada', 'apa', 'gan,', 'pesanan', 'pembelian', 'reksa', 'dana', 'saya', 'gagal?', 'tapi', 'saya', 'sudah', 'upload', 'bukti', 'transfernya?', 'bagaimana', 'ini,', 'kawan?']","['saya', 'sudah', 'memesan', 'reksa', 'dana', 'tapi', 'saat', 'transfer', 'saya', 'lupa', 'mencantumkan', 'nomor', 'pesanan', 'ada', 'apa', 'gan', 'pesanan', 'pembelian', 'reksa', 'dana', 'saya', 'gagal', 'tapi', 'saya', 'sudah', 'upload', 'bukti', 'transfernya', 'bagaimana', 'ini', 'kawan']","['saya', 'sudah', 'memesan', 'reksa', 'dana', 'tapi', 'saat', 'transfer', 'saya', 'lupa', 'mencantumkan', 'nomor', 'pesanan', 'ada', 'apa', 'gan', 'pesanan', 'pembelian', 'reksa', 'dana', 'saya', 'gagal', 'tapi', 'saya', 'sudah', 'upload', 'bukti', 'transfernya', 'bagaimana', 'ini', 'kawan']",memesan reksa dana saat transfer lupa mencantumkan nomor pesanan apa gan pesanan pembelian reksa dana gagal saya sudah upload bukti transfernya bagaimana kawan
"Saat saya daftar akun, keluar dengan sendirinya... Saya memasukkan data pribadi saya tetapi pada akhirnya saya harus mendaftar lagi dan lagi. Ini menyakitkan",1,"['Saat', 'saya', 'daftar', 'akun,', 'keluar', 'dengan', 'sendirinya...', 'Saya', 'memasukkan', 'data', 'pribadi', 'saya', 'tetapi', 'pada', 'akhirnya', 'saya', 'harus', 'mendaftar', 'lagi', 'dan', 'lagi.', 'Ini', 'menyakitkan']","['saat', 'saya', 'daftar', 'akun', 'keluar', 'dengan', 'sendirinya', 'saya', 'memasukkan', 'data', 'pribadi', 'saya', 'tetapi', 'pada', 'akhirnya', 'saya', 'harus', 'mendaftar', 'lagi', 'dan', 'lagi', 'ini', 'menyakitkan']","['saat', 'saya', 'daftar', 'akun', 'keluar', 'dengan', 'sendirinya', 'saya', 'memasukkan', 'data', 'pribadi', 'saya', 'tetapi', 'pada', 'akhirnya', 'saya', 'harus', 'mendaftar', 'lagi', 'dan', 'lagi', 'ini', 'menyakitkan']",daftar akun keluar sendirinya memasukkan data pribadi tetapi akhirnya saya harus mendaftar dan ini menyakitkan
Susahnya daftar 4 kali karena stuck daftar rekening bank. Tidak dapat memproses. Copot pemasangan otomatis,1,"['Susahnya', 'daftar', '4', 'kali', 'karena', 'stuck', 'daftar', 'rekening', 'bank.', 'Tidak', 'dapat', 'memproses.', 'Copot', 'pemasangan', 'otomatis']","['susahnya', 'daftar', 'kali', 'karena', 'stuck', 'daftar', 'rekening', 'bank', 'tidak', 'dapat', 'memproses', 'copot', 'pemasangan', 'otomatis']","['susahnya', 'daftar', 'kali', 'karena', 'stuck', 'daftar', 'rekening', 'bank', 'tidak', 'dapat', 'memproses', 'copot', 'pemasangan', 'otomatis']",susahnya daftar kali stuck daftar rekening bank dapat memproses copot pemasangan otomatis
"Proses pembelian reksa dana memakan waktu lebih lama dibandingkan kompetitor lainnya. Tapi okelah, ada voucher CASHBACK",3,"['Proses', 'pembelian', 'reksa', 'dana', 'memakan', 'waktu', 'lebih', 'lama', 'dibandingkan', 'kompetitor', 'lainnya.', 'Tapi', 'okelah,', 'ada', 'voucher', 'CASHBACK']","['proses', 'pembelian', 'reksa', 'dana', 'memakan', 'waktu', 'lebih', 'lama', 'dibandingkan', 'kompetitor', 'lainnya', 'tapi', 'okelah', 'ada', 'voucher', 'cashback']","['proses', 'pembelian', 'reksa', 'dana', 'memakan', 'waktu', 'lebih', 'lama', 'dibandingkan', 'kompetitor', 'lainnya', 'tapi', 'okelah', 'ada', 'voucher', 'cashback']",proses pembelian reksa dana memakan waktu lebih lama dibandingkan kompetitor lainnya okelah voucher cashback
"Aplikasinya bobrok.. Sudah hampir sebulan saya menjual reksa dana dan belum ada di rekening saya.. Hai Bareksa, jangan dijadikan aplikasi investasi.. mending jadi aplikasi jaga saja amal masjid.... Lebih tepat. . Uang rakyat hanya berkeliaran sesuka hati..",1,"['Aplikasinya', 'bobrok..', 'Sudah', 'hampir', 'sebulan', 'saya', 'menjual', 'reksa', 'dana', 'dan', 'belum', 'ada', 'di', 'rekening', 'saya..', 'Hai', 'Bareksa,', 'jangan', 'dijadikan', 'aplikasi', 'investasi..', 'mending', 'jadi', 'aplikasi', 'jaga', 'saja', 'amal', 'masjid....', 'Lebih', 'tepat.', '.', 'Uang', 'rakyat', 'hanya', 'berkeliaran', 'sesuka', 'hati..']","['aplikasinya', 'bobrok', 'sudah', 'hampir', 'sebulan', 'saya', 'menjual', 'reksa', 'dana', 'dan', 'belum', 'ada', 'di', 'rekening', 'saya', 'hai', 'bareksa', 'jangan', 'dijadikan', 'aplikasi', 'investasi', 'mending', 'jadi', 'aplikasi', 'jaga', 'saja', 'amal', 'masjid', 'lebih', 'tepat', 'uang', 'rakyat', 'hanya', 'berkeliaran', 'sesuka', 'hati']","['aplikasinya', 'bobrok', 'sudah', 'hampir', 'sebulan', 'saya', 'menjual', 'reksa', 'dana', 'dan', 'belum', 'ada', 'di', 'rekening', 'saya', 'hai', 'bareksa', 'jangan', 'dijadikan', 'aplikasi', 'investasi', 'mending', 'jadi', 'aplikasi', 'jaga', 'saja', 'amal', 'masjid', 'lebih', 'tepat', 'uang', 'rakyat', 'hanya', 'berkeliaran', 'sesuka', 'hati']",aplikasinya bobrok hampir sebulan menjual reksa dana belum di rekening hai bareksa jangan dijadikan aplikasi investasi mending jadi aplikasi jaga amal masjid lebih tepat uang rakyat berkeliaran sesuka hati
"Tampilannya user-friendly, namun sarannya manfaatkan Sampoerna untuk mendorong kita menabung di reksa dana",5,"['Tampilannya', 'user-friendly,', 'namun', 'sarannya', 'manfaatkan', 'Sampoerna', 'untuk', 'mendorong', 'kita', 'menabung', 'di', 'reksa', 'dana']","['tampilannya', 'userfriendly', 'namun', 'sarannya', 'manfaatkan', 'sampoerna', 'untuk', 'mendorong', 'kita', 'menabung', 'di', 'reksa', 'dana']","['tampilannya', 'user friendly', 'namun', 'sarannya', 'manfaatkan', 'sampoerna', 'untuk', 'mendorong', 'kita', 'menabung', 'di', 'reksa', 'dana']",tampilannya user friendly sarannya manfaatkan sampoerna mendorong menabung reksa dana
"Bagus tapi transaksi nunggunya lama & aplikasi harus terus diupdate, kita tidak diberitahu keuntungan apa yang mungkin kita dapat",4,"['Bagus', 'tapi', 'transaksi', 'nunggunya', 'lama', '&', 'aplikasi', 'harus', 'terus', 'diupdate,', 'kita', 'tidak', 'diberitahu', 'keuntungan', 'apa', 'yang', 'mungkin', 'kita', 'dapat']","['bagus', 'tapi', 'transaksi', 'nunggunya', 'lama', 'aplikasi', 'harus', 'terus', 'diupdate', 'kita', 'tidak', 'diberitahu', 'keuntungan', 'apa', 'yang', 'mungkin', 'kita', 'dapat']","['bagus', 'tapi', 'transaksi', 'nunggunya', 'lama', 'aplikasi', 'harus', 'terus', 'diupdate', 'kita', 'tidak', 'diberitahu', 'keuntungan', 'apa', 'yang', 'mungkin', 'kita', 'dapat']",bagus transaksi nunggunya lama aplikasi terus diupdate tidak diberitahu keuntungan apa mungkin dapat
"Peningkatan lebih lanjut terhadap kinerja dan tanggung jawab, sehingga hubungan baik selalu terjaga.",5,"['Peningkatan', 'lebih', 'lanjut', 'terhadap', 'kinerja', 'dan', 'tanggung', 'jawab,', 'sehingga', 'hubungan', 'baik', 'selalu', 'terjaga.']","['peningkatan', 'lebih', 'lanjut', 'terhadap', 'kinerja', 'dan', 'tanggung', 'jawab', 'sehingga', 'hubungan', 'baik', 'selalu', 'terjaga']","['peningkatan', 'lebih', 'lanjut', 'terhadap', 'kinerja', 'dan', 'tanggung', 'jawab', 'sehingga', 'hubungan', 'baik', 'selalu', 'terjaga']",peningkatan lebih lanjut kinerja tanggung jawab hubungan baik selalu terjaga
"Berinvestasi itu mudah, mudah dan jelas, meski tidak untung penuh, Anda harus memberikan kepercayaan diri untuk bisa memulainya meski kecil. Melalui Reksa Dana Bareksa",5,"['Berinvestasi', 'itu', 'mudah,', 'mudah', 'dan', 'jelas,', 'meski', 'tidak', 'untung', 'penuh,', 'Anda', 'harus', 'memberikan', 'kepercayaan', 'diri', 'untuk', 'bisa', 'memulainya', 'meski', 'kecil.', 'Melalui', 'Reksa', 'Dana', 'Bareksa']","['berinvestasi', 'itu', 'mudah', 'mudah', 'dan', 'jelas', 'meski', 'tidak', 'untung', 'penuh', 'anda', 'harus', 'memberikan', 'kepercayaan', 'diri', 'untuk', 'bisa', 'memulainya', 'meski', 'kecil', 'melalui', 'reksa', 'dana', 'bareksa']","['berinvestasi', 'itu', 'mudah', 'mudah', 'dan', 'jelas', 'meski', 'tidak', 'untung', 'penuh', 'anda', 'harus', 'memberikan', 'kepercayaan', 'diri', 'untuk', 'bisa', 'memulainya', 'meski', 'kecil', 'melalui', 'reksa', 'dana', 'bareksa']",berinvestasi mudah mudah jelas meski untung penuh harus memberikan kepercayaan diri bisa memulainya meski kecil melalui reksa dana bareksa
